,sm_axis,eccentricity,mag_slope,incline,longitude,argument_of_perihelion,perihelion_distance,aphelion_distance,orbital_period,data_arc,no_obs_used,absolute_magnitude_parameter,albedo,rotation_period,bv_mag_difference,ub_mag_difference,moid,cluster_label
366,0.070956251,0.10488282,0.166666667,0.042501209,0.231815616,0.155185381,0.216198084,0.041762055,0.027906656,0.566578404,0.276304442,0.428571429,0.393,0.00308067,0,0,0.130882713,2
5267,0.092790664,0.286796155,0.166666667,0.210439345,0.611470415,0.332028773,0.211448558,0.070767827,0.038845642,0.297824851,0.2076326,0.565714286,0.144,0.009506399,0,0,0.128273853,2
4769,0.104165147,0.33695847,0.166666667,0.367214182,0.359378495,0.562495717,0.215798187,0.083968233,0.044914147,0.343060735,0.215286762,0.508571429,0.341,0.021176112,0,0,0.128716576,0
1321,0.081323512,0.261335206,0.166666667,0.3429303,0.703336434,0.081788306,0.198493969,0.059858423,0.032980758,0.421818031,0.17712376,0.52,0.211,0.00265326,0.82358403,0.490076336,0.110109106,1
4649,0.071809982,0.164095103,0.166666667,0.069017791,0.852244052,0.255210875,0.204342963,0.046162368,0.028316075,0.440810725,0.227037516,0.588571429,0.331,0.002373553,0,0,0.117554173,2
3253,0.160366735,0.179070319,0.166666667,0.064528341,0.120837663,0.846546174,0.369044207,0.112314682,0.07826447,0.179196762,0.223587753,0.457142857,0.073,0.004034126,0,0,0.29777787,0
3234,0.09462286,0.273518538,0.166666667,0.198148447,0.967236068,0.469167375,0.218189724,0.071203443,0.039806538,0.298518015,0.115782665,0.6,0.047,0,0,0,0.132520147,2
5463,0.094103704,0.195078156,0.166666667,0.206207379,0.101155859,0.989440182,0.238836766,0.064766431,0.039533611,0.228910485,0.181004743,0.531428571,0.224,0.002003656,0,0,0.154756409,0
2984,0.10300809,0.049072219,0.166666667,0.038201942,0.09504791,0.771003795,0.298152137,0.059451346,0.04428571,0.281050282,0.25657611,0.508571429,0.255,0.00369287,0,0,0.218013237,0
2644,0.079711763,0.116531152,0.166666667,0.202075981,0.971828748,0.220295629,0.231266115,0.048642758,0.032177431,0.319437705,0.192863303,0.502857143,0.0875,0.005094455,0,0,0.153317879,2
1875,0.057889205,0.050975458,0.166666667,0.339254725,0.845809952,0.675847939,0.200317005,0.029643792,0.021835571,0.239959519,0.117723157,0.68,0,0.027806216,0,0,0.118162308,0
5883,0.099186328,0.219904675,0.166666667,0.105384068,0.568232678,0.670215936,0.241254465,0.070532264,0.042227753,0.285389489,0.154161276,0.577142857,0.062,0,0,0,0.160071656,0
2075,0.073681641,0.168809318,0.166666667,0.072615165,0.9135471,0.209527433,0.206852209,0.047832488,0.029219005,0.337099524,0.149310047,0.628571429,0.556,0,0,0,0.120511693,2
5047,0.091777545,0.190658322,0.166666667,0.019704821,0.837897371,0.758259208,0.235687652,0.0626993,0.038317093,0.337529286,0.242453644,0.571428571,0.062,0.141920171,0,0,0.149756844,0
2761,0.076600731,0.169171778,0.166666667,0.068461939,0.844680449,0.517536135,0.21236807,0.049988761,0.03064179,0.441295939,0.215825787,0.548571429,0.646,0.003226691,0,0,0.1266087,2
5922,0.103429829,0.013793531,0.166666667,0.047354452,0.284834413,0.364872552,0.309409139,0.056835175,0.044514483,0.192131202,0.244933161,0.542857143,0.248,0,0,0,0.230708489,2
607,0.111898087,0.137832701,0.166666667,0.13726253,0.816291192,0.197718187,0.289812656,0.073054103,0.049177458,0.562738275,0.224557999,0.44,0.245,0.005085801,0,0,0.212446472,2
2544,0.0714276,0.139420482,0.166666667,0.087021263,0.896275569,0.295153172,0.209255189,0.044302782,0.028132509,0.428694218,0.204290643,0.542857143,0.235,0.006093845,0,0,0.124281643,2
792,0.100328749,0.138305143,0.166666667,0.231514681,0.100151325,0.857529659,0.266751935,0.064843801,0.042840057,0.561268767,0.264122467,0.403428571,0.196,0.004508836,0.763231198,0,0.188358471,1
5128,0.079120592,0.094358798,0.166666667,0.151643425,0.465119334,0.977565066,0.235488899,0.046711489,0.031884101,0.34624929,0.207309185,0.542857143,0.346,0.002217855,0,0,0.151459724,0
3179,0.071475402,0.163683497,0.166666667,0.076751822,0.983807814,0.124605436,0.203791919,0.045892501,0.02815544,0.2807037,0.162246658,0.611428571,0.283,0,0,0,0.116511399,2
724,0.088982577,0.2466241,0.166666667,0.054989755,0.19080074,0.89855352,0.215657506,0.064762799,0.036869281,0.515880388,0.288702027,0.492,0.068,0.002284583,0.685236769,0.636641221,0.129193948,1
4341,0.098853867,0.099580795,0.166666667,0.088672801,0.370482019,0.502984557,0.27483137,0.060712927,0.042050026,0.34261711,0.241914618,0.525714286,0.051,0,0,0,0.192000352,0
1967,0.097568253,0.123379804,0.166666667,0.066831959,0.198622239,0.457987929,0.265485867,0.061699071,0.04136473,0.435709037,0.273285899,0.485714286,0.178,0.003171115,0,0,0.182048701,0
5896,0.089201593,0.200994717,0.166666667,0.045994469,0.859942498,0.247050638,0.22812085,0.061552018,0.036982182,0.167607059,0.189305735,0.582857143,0.218,0,0,0,0.143381627,2
2228,0.095247824,0.294719191,0.166666667,0.185939702,0.75551017,0.091007077,0.213388793,0.073339368,0.040135776,0.203277279,0.176153514,0.56,0.13,0,0,0,0.125260768,2
5760,0.097662444,0.396251022,0.166666667,0.134763843,0.958921978,0.272155969,0.188812852,0.083278663,0.041414832,0.181109894,0.112764122,0.611428571,0,0.007117611,0,0,0.104129517,2
1743,0.071445252,0.133148435,0.166666667,0.064072086,0.076325834,0.433689062,0.210726445,0.043913363,0.028140976,0.348606047,0.215717982,0.588571429,0.26,0,0,0,0.123225267,0
4296,0.076857268,0.214272844,0.166666667,0.085446853,0.338087614,0.503296489,0.202041445,0.053204281,0.03076767,0.402658977,0.21905994,0.565714286,1,0.002501523,0,0,0.111134941,0
407,0.119268465,0.160069412,0.166666667,0.132906615,0.825435288,0.301820128,0.297188428,0.080332073,0.053341555,0.564138466,0.247951703,0.348571429,0.221,0.123156612,0,0,0.22211709,2
552,0.071500497,0.121100864,0.166666667,0.078523142,0.201047908,0.984491188,0.213596735,0.043180017,0.02816748,0.572830743,0.257761966,0.514285714,0.287,0.007681292,0,0,0.127764529,0
1232,0.088084262,0.059938239,0.166666667,0.081672901,0.809550634,0.931516558,0.26306691,0.050354597,0.03640719,0.456185103,0.280616645,0.474285714,0.047,0.016959171,0,0,0.178893174,0
126,0.098330808,0.072453362,0.166666667,0.120530294,0.086546927,0.260373966,0.281432396,0.058202342,0.041770832,0.50824172,0.240728762,0.308571429,0.042,0.007799391,0,0,0.205310284,2
4506,0.104092626,0.006777192,0.166666667,0.038409638,0.13200432,0.221237704,0.312954686,0.056682938,0.044874685,0.433116604,0.263583441,0.497142857,0.277,0.00400975,0,0,0.238028182,2
3422,0.113662696,0.108865574,0.166666667,0.005251411,0.932086768,0.498621899,0.302399969,0.071767755,0.050165567,0.210652545,0.239650712,0.525714286,0,0,0,0,0.225783352,2
634,0.118096413,0.084219416,0.166666667,0.161138836,0.508052858,0.632331669,0.319397782,0.072630197,0.052672899,0.566675447,0.312850367,0.332,0.034,0.007184644,0.626740947,0.512977099,0.246003619,1
4824,0.072531358,0.184896411,0.166666667,0.057466753,0.850161511,0.182192279,0.200925327,0.048033326,0.028663215,0.223323583,0.194049159,0.617142857,0.364,0.003207191,0,0,0.112358397,2
181,0.080959211,0.206993249,0.166666667,0.028727097,0.297753033,0.863662558,0.211345854,0.055799505,0.032798723,0.576268837,0.249460975,0.338285714,0.196,0.048804388,0.800371402,0.648854962,0.125131159,1
4147,0.072203655,0.106308731,0.166666667,0.075685988,0.904733064,0.598492614,0.218423731,0.042720272,0.028505382,0.418587886,0.277598103,0.542857143,0.306,0,0,0,0.132180085,2
1615,0.106211632,0.019408583,0.166666667,0.124020151,0.134094814,0.034439324,0.313936562,0.059094083,0.046031736,0.449655497,0.272207848,0.457142857,0.083,0.003444241,0,0,0.238672377,2
1070,0.100833882,0.11989718,0.166666667,0.078158447,0.145998484,0.078539697,0.273054847,0.063719949,0.043111575,0.545090319,0.23113411,0.411428571,0.036,0.003544729,0,0,0.194110025,2
219,0.077536284,0.28681929,0.166666667,0.110962435,0.716393246,0.218346624,0.185781299,0.058616066,0.031101507,0.440089834,0.249892195,0.457142857,0.069,0.01108958,0,0,0.096345414,2
3729,0.096842384,0.178931445,0.166666667,0.101345262,0.8480607,0.118183736,0.248470186,0.065541549,0.04097919,0.495903401,0.264014661,0.485714286,0.051,0.002833029,0,0,0.164351315,2
5149,0.084137606,0.116508724,0.166666667,0.09722902,0.097315582,0.333554528,0.240231228,0.05174351,0.034395907,0.331581939,0.272315653,0.571428571,0.419,0.003165935,0,0,0.157878572,2
2653,0.113391978,0.101273873,0.166666667,0.108589582,0.573448878,0.109803633,0.304226128,0.070913477,0.050013612,0.249663815,0.184131091,0.548571429,0.069,0,0,0,0.225449706,2
5442,0.083802717,0.119615527,0.166666667,0.157145935,0.889695351,0.645444023,0.238764672,0.051729496,0.034226666,0.189926941,0.164941785,0.577142857,0.069,0,0,0,0.15647084,0
115,0.098884923,0.157168409,0.166666667,0.051665101,0.176983116,0.262619682,0.258532566,0.065314204,0.042066619,0.734920217,0.271453213,0.264,0.256,0.007329677,0.810584958,0.654961832,0.177476459,1
4682,0.116607958,0.177951955,0.166666667,0.017247148,0.456660795,0.826748748,0.286317542,0.0800024,0.051827246,0.415357742,0.247197068,0.514285714,0.094,0.01791042,0,0,0.208849505,0
4826,0.219422977,0.046778269,0.166666667,0.112599899,0.672375204,0.473944032,0.550800992,0.136299627,0.118691166,0.318786131,0.176800345,0.417142857,0.067,0.011575259,0,0,0.501226579,2
2639,0.080013228,0.097234823,0.166666667,0.097140281,0.012514386,0.533855901,0.236627527,0.047524265,0.032327287,0.388060943,0.220245796,0.56,0,0.013954906,0,0,0.151476407,0
420,0.087332859,0.316595345,0.166666667,0.113769999,0.52056785,0.581149203,0.194491773,0.068595812,0.036021888,0.573468454,0.260349288,0.490285714,0.172,0.003912249,0.787372331,0.690076336,0.106157575,1
101,0.093570958,0.281110032,0.166666667,0.075388842,0.585753931,0.408559883,0.214316134,0.070954284,0.039254078,0.749601431,0.287623976,0.346285714,0.051,0.014389397,0.674094708,0.566412214,0.126553135,1
1331,0.114051785,0.145954518,0.166666667,0.035361713,0.037894906,0.969397718,0.291525101,0.075304743,0.050384196,0.567008165,0.289780078,0.422857143,0.063,0.011675807,0,0,0.211962684,0
1399,0.117297032,0.258947911,0.166666667,0.229179999,0.583648478,0.310420249,0.261617272,0.087789262,0.052218248,0.439729389,0.237818025,0.468571429,0.216,0.00813894,0,0,0.18438551,2
3929,0.117224081,0.179266648,0.166666667,0.017275929,0.104574615,0.686911832,0.287066759,0.080573673,0.052176814,0.345445219,0.226390686,0.542857143,0.053,0,0,0,0.205310284,0
3768,0.073233341,0.126183871,0.166666667,0.067680393,0.157132713,0.099587724,0.215906389,0.044730045,0.029002068,0.32440076,0.207740405,0.582857143,0.274,0,0,0,0.130972541,2
4246,0.120036977,0.253338068,0.166666667,0.029746919,0.345966954,0.801322116,0.268212214,0.08941643,0.053781308,0.319756561,0.165588616,0.582857143,0.06,0,0,0,0.188065889,0
5255,0.087962012,0.222927293,0.166666667,0.219264364,0.609327219,0.246681698,0.220071365,0.062233766,0.036344428,0.31658187,0.24342389,0.497142857,0.148,0.007015844,0,0,0.139680717,2
2430,0.092736485,0.314360141,0.166666667,0.04298749,0.913131519,0.945194641,0.203865992,0.072821457,0.038817327,0.349742836,0.260349288,0.542857143,0.302,0.001907374,0,0,0.113293763,0
4637,0.069607031,0.099219829,0.166666667,0.050815083,0.77008006,0.723058811,0.214711171,0.040468014,0.027262755,0.315874842,0.229840448,0.594285714,0.21,0.001845826,0,0,0.128246905,0
4549,0.116666922,0.243255263,0.166666667,0.002887713,0.048113552,0.866584473,0.265541514,0.085892195,0.051860672,0.235939168,0.215071151,0.548571429,0.076,0,0,0,0.182061533,0
4023,0.074087404,0.172396919,0.166666667,0.113468999,0.151237396,0.209531602,0.206790366,0.048364127,0.029415719,0.44015915,0.214639931,0.565714286,0.038,0.21694089,0,0,0.122635226,2
3949,0.110466478,0.059608119,0.166666667,0.130759723,0.746844545,0.772267408,0.311022524,0.065302971,0.048379949,0.225264442,0.211944804,0.497142857,0,0,0,0,0.236363799,0
4853,0.109872649,0.067934396,0.166666667,0.156358796,0.484858559,0.171266781,0.307202889,0.065619344,0.048050235,0.326563431,0.144782234,0.548571429,0.144,0,0,0,0.23098054,2
3113,0.081137504,0.222120562,0.166666667,0.032066939,0.490636823,0.300818365,0.207915555,0.056985616,0.03288778,0.212038873,0.204614058,0.6,0.234,0,0,0,0.117713938,2
3792,0.224163873,0.097409598,0.166666667,0.306753691,0.557014323,0.729841194,0.533932232,0.147030434,0.122154388,0.285708344,0.228546787,0.32,0.042,0.003462523,0,0,0.493349952,0
2048,0.057117302,0.091885565,0.166666667,0.358496448,0.555801854,0.393735239,0.190461779,0.031423762,0.021488678,0.224751501,0.119448038,0.674285714,0.168,0.005429616,0,0,0.103147057,2
1422,0.10369521,0.087136998,0.166666667,0.041994654,0.162422182,0.893689884,0.288452764,0.063037092,0.044658608,0.565566384,0.285899094,0.44,0.338,0.007499695,0,0,0.209302494,0
5511,0.073962567,0.233321848,0.166666667,0.090208044,0.197502636,0.733325667,0.192291372,0.052264047,0.029355162,0.33475663,0.214100906,0.577142857,0.359,0,0,0,0.102682389,0
311,0.099694238,0.176879384,0.166666667,0.132068839,0.017385676,0.729923156,0.254472164,0.067476536,0.042499674,0.638944727,0.26185856,0.325142857,0.23,0.006265692,0.782729805,0.654961832,0.172000805,1
623,0.226349224,0.023300721,0.166666667,0.266451342,0.952267824,0.514409384,0.578476057,0.137333015,0.123761214,0.562142154,0.318779646,0.228571429,0.025,0.004219378,0.720519963,0.380152672,0.531521689,1
4973,0.090661368,0.118037893,0.166666667,0.202147277,0.489127628,0.068615656,0.2530286,0.056430879,0.037737081,0.331928521,0.18898232,0.548571429,0.238,0.003999695,0,0,0.170514795,2
5706,0.06924156,0.070923215,0.166666667,0.063107059,0.528938877,0.88452046,0.220313423,0.03843673,0.027089002,0.329197455,0.216257007,0.577142857,0,0.00183309,0,0,0.135153389,0
2534,0.071964764,0.087208786,0.166666667,0.049663389,0.480017522,0.857825889,0.222329159,0.041324363,0.028390467,0.33391097,0.279862009,0.52,0.183,0.001968958,0,0,0.138002218,0
4870,0.07290615,0.118291079,0.166666667,0.041800082,0.732365201,0.395527242,0.21708105,0.043986532,0.028844002,0.193157085,0.22563605,0.582857143,0.327,0.003687386,0,0,0.131144497,2
2358,0.081450195,0.128006275,0.166666667,0.063102649,0.572609775,0.212319988,0.231926755,0.050661416,0.033044122,0.434974284,0.264122467,0.548571429,0.277,0,0,0,0.144812458,2
2414,0.09340489,0.039795181,0.166666667,0.034133761,0.249384997,0.581476752,0.279944233,0.052374973,0.039167054,0.329003369,0.249137559,0.514285714,0.084,0.004875076,0,0,0.197479855,0
4700,0.095654229,0.155252976,0.166666667,0.053287485,0.290668472,0.800602549,0.252788134,0.062826931,0.040350276,0.320782444,0.202673566,0.565714286,0.046,0,0,0,0.170575108,0
1403,0.228365919,0.125964549,0.166666667,0.264267246,0.924756948,0.166756674,0.527058035,0.154280813,0.125249837,0.412668266,0.138637344,0.348571429,0.048,0.017903717,0,0,0.479365027,2
4252,0.091416469,0.193407181,0.166666667,0.212881997,0.958758966,0.949261527,0.234270685,0.062638213,0.038129198,0.183757781,0.178309616,0.542857143,0.307,0,0,0,0.148039847,0
2407,0.092366628,0.268686682,0.166666667,0.259802251,0.456578819,0.28705604,0.215643617,0.069056172,0.038624179,0.377552576,0.204721863,0.502857143,0.022,0.002238763,0,0,0.136974329,2
4078,0.12063882,0.124013499,0.166666667,0.034385752,0.206441844,0.185642434,0.311663305,0.07801767,0.054126418,0.214783802,0.190922812,0.542857143,0.06,0,0,0,0.236587086,2
2941,0.071889331,0.17050054,0.166666667,0.099546533,0.323308146,0.430451624,0.203023414,0.04663228,0.028354206,0.434294983,0.258516602,0.56,0.262,0.048750762,0,0,0.112454,2
4904,0.090394654,0.188105814,0.166666667,0.182054959,0.551163866,0.48963371,0.233775889,0.061481492,0.037598844,0.552410131,0.232643381,0.514285714,0.212,0.003682389,0,0,0.148460755,2
440,0.100954068,0.087344802,0.166666667,0.119270629,0.70428752,0.563700959,0.282681971,0.061177733,0.043176249,0.603496319,0.270806382,0.303428571,0.204,0.006365631,0.65088208,0.381679389,0.205017702,1
3251,0.093606903,0.126698841,0.166666667,0.186684728,0.907946149,0.438131011,0.256613399,0.059161162,0.039272922,0.185379785,0.170871065,0.52,0.419,0.002161304,0,0,0.176229134,2
2491,0.120687967,0.156012165,0.166666667,0.011379068,0.05744959,0.74649381,0.30126835,0.080989435,0.054154628,0.326507978,0.284821044,0.48,0.068,0,0,0,0.221044287,0
255,0.11086087,0.071521337,0.166666667,0.195276084,0.508181158,0.130826014,0.308194384,0.066594461,0.048599283,0.66524337,0.256899526,0.382857143,0.05,0.010154784,0,0,0.232225298,2
1233,0.111609643,0.094420275,0.166666667,0.124660761,0.845481086,0.248254725,0.302686016,0.069085326,0.049016475,0.437164682,0.242561449,0.428571429,0.162,0.003304144,0,0,0.227653057,2
3500,0.106813047,0.098386012,0.166666667,0.072692457,0.683801742,0.196458112,0.291573016,0.0661158,0.046361639,0.316249151,0.267356619,0.491428571,0.071,0,0,0,0.211288974,2
4593,0.069611625,0.157516246,0.166666667,0.065966249,0.448541394,0.230747947,0.201585186,0.044147701,0.027264941,0.322986705,0.214532126,0.622857143,0.209,0.039867764,0,0,0.11184856,2
4425,0.098170887,0.072870768,0.166666667,0.030022741,0.658295406,0.152735302,0.280976497,0.058127235,0.041685574,0.413943687,0.278029323,0.514285714,0.19,0,0,0,0.198632219,2
4542,0.219532924,0.104902408,0.166666667,0.215645502,0.903899728,0.235433706,0.520434469,0.144938353,0.11877113,0.318508866,0.139284174,0.371428571,0.057,0.023684339,0,0,0.472600984,2
259,0.13404742,0.123789576,0.166666667,0.093453422,0.459145774,0.500283065,0.338684724,0.087450777,0.0619783,0.563195763,0.330638206,0.329714286,0.044,0.005051798,0.662952646,0.467175573,0.263621442,1
1272,0.079830483,0.179383087,0.166666667,0.078731183,0.823640186,0.136318172,0.216054112,0.053050968,0.032236423,0.43166096,0.240189737,0.554285714,0.34,0.003708166,0,0,0.128257171,2
2472,0.072048116,0.149952626,0.166666667,0.075586244,0.515828011,0.641372146,0.208058109,0.045424377,0.028430549,0.404752332,0.242130229,0.565714286,0.381,0,0,0,0.121892862,0
2577,0.110840727,0.106479834,0.166666667,0.154760904,0.154736717,0.933334269,0.297379071,0.069596054,0.048588074,0.33141558,0.210758948,0.474285714,0.168,0.004964046,0,0,0.22016654,0
927,0.11777082,0.164602439,0.166666667,0.258924724,0.360679002,0.060864101,0.292827692,0.079654255,0.05248758,0.493976405,0.223911169,0.382857143,0.053,0.008610603,0,0,0.216419432,2
4570,0.119539842,0.182175348,0.166666667,0.02141633,0.463896824,0.486561798,0.290515577,0.082543739,0.053496721,0.318453412,0.214316516,0.52,0.102,0.00390128,0,0,0.210125061,2
5452,0.072757528,0.17317336,0.166666667,0.092434657,0.464146345,0.683321821,0.20406766,0.047440495,0.028772276,0.214451083,0.195989651,0.605714286,0.302,0.002533211,0,0,0.118056568,0
1387,0.111805469,0.098053267,0.166666667,0.163895118,0.151006666,0.714115057,0.30196456,0.069535478,0.049125751,0.417173832,0.26778784,0.44,0.144,0.007278001,0.798514392,0.748091603,0.225585731,1
5870,0.052645645,0.077580517,0.166666667,0.298615145,0.889303317,0.16675034,0.183923825,0.027585595,0.019505664,0.220911372,0.141116861,0.622857143,0.856,0.018409506,0,0,0.097400251,2
4384,0.119336462,0.20411174,0.166666667,0.007698535,0.169627518,0.863592699,0.282996393,0.084390506,0.053380422,0.289174164,0.210758948,0.56,0.166,0.003394272,0,0,0.202869531,0
