,full_name,sm_axis,eccentricity,mag_slope,incline,longitude,argument_of_perihelion,perihelion_distance,aphelion_distance,orbital_period,data_arc,condition_code,no_obs_used,absolute_magnitude_parameter,albedo,rotation_period,bv_mag_difference,ub_mag_difference,taxonomic_type,spec_T,near_eath_object,hazard_category,moid
470,   471 Papagena (1901 GN),0.3827176914932683,0.5838543979106835,0.7543859649122806,0.42452765598593206,0.23310534878426406,0.8760095507764398,0.3317339680930307,0.4230241913482156,0.31216137978559416,0.5381917259089912,0,0.22083383395410308,0.37473460721868374,0.1504065040650406,0.003747250979048371,0.7908309455587392,0.7221374045801526,S,S,N,A,0.33634582225513054
471,   472 Roma (1901 GP),0.2893308002181034,0.23703480307299876,0.10526315789473682,0.4475230708712128,0.35348505949761627,0.8243589233802139,0.3532401592801536,0.23880560517237395,0.22663921991410604,0.5372835175847922,0,0.21362489486963834,0.6072186836518048,0.1758130081300813,0.006049820801863153,0.842406876790831,0.7221374045801526,0,S,N,A,0.36464544686238526
472,   473 Nolli (1901 GC),0.3213611239423943,0.2662542251821801,0.10526315789473682,0.3634523676982252,0.9244341998815853,0.4239110788231691,0.37699499567270356,0.2773783292365547,0.255348822730104,0.5396793085089725,0,0.12014898474107893,0.902335456475584,0.12398373983739838,0.00029086896091158794,0.0,0.0,0,0,N,A,0.3774202933521156
473,   474 Prudentia (1901 GD),0.26534952749986424,0.536074737007136,0.10526315789473682,0.24384199950060179,0.4501808328249907,0.4332695397487724,0.24290602126134897,0.28309282146908965,0.20558215719457387,0.537800256803733,0,0.22287636669470143,0.8174097664543526,0.046747967479674794,0.004997185633766817,0.0,0.0,0,0,N,A,0.23427582175268127
474,   475 Ocllo (1901 HN),0.3030540315961909,0.971346182108242,0.10526315789473682,0.5385508434306652,0.09568122599134178,0.8502455795276803,0.1446392431454381,0.428292936188072,0.2388585410357537,0.45834768720052615,0,0.23549201009251472,0.9214437367303611,0.04166666666666667,0.00392039134485961,0.6638013371537727,0.0,0,X,N,A,0.15857989198244496
475,   476 Hedwig (1901 GQ),0.31792556549718454,0.18051882926426524,0.10526315789473682,0.3057407340381316,0.7967920593623219,0.0012945715455244997,0.40007318969685146,0.25298163890454345,0.2522378185210662,0.5347311390185087,0,0.14682205935359846,0.5679405520169853,0.0193089430894309,0.021067284505054407,0.6838586437440306,0.5725190839694656,X,P,N,A,0.3887991132824406
476,   477 Italia (1901 GR),0.25525904984566156,0.4782123700360995,0.10526315789473682,0.14201180323316692,0.029516724328315726,0.8969633310238861,0.2502141777241601,0.25924740427649273,0.19683603520833393,0.5349973380100842,0,0.20269133725820015,0.7484076433121021,0.23373983739837403,0.014284739843364255,0.8443170964660937,0.7160305343511449,S,S,N,A,0.24227168421879228
477,   478 Tergeste (1901 GU),0.4153382492799383,0.2073272880940374,0.10526315789473682,0.37128260258764806,0.6508380541677361,0.6657038432502431,0.492942885987518,0.35398589881607523,0.34331105877684637,0.5361560865616486,0,0.15943770275141175,0.5074309978768579,0.1605691056910569,0.011447328207704563,0.8118433619866285,0.6793893129770993,L,S,N,A,0.49948536564011586
478,   479 Caprera (1901 HJ),0.33643340302733665,0.5586268786620753,0.10526315789473682,0.24058914711048093,0.3784138361976317,0.749766265020064,0.2993215107501285,0.3657731688301705,0.26908604153346377,0.5338542482227303,0,0.18058392406584164,0.7006369426751594,0.05589430894308942,0.005732239735033729,0.0,0.0,C,0,N,A,0.302543325714358
479,   480 Hansa (1901 GL),0.316189491746984,0.11265615255783185,0.10526315789473682,0.6071597382138257,0.6599741999499993,0.5948653438482981,0.41921938182739943,0.234736550029268,0.2506686219557476,0.5380507970310983,0,0.20653610476991469,0.5498938428874737,0.23628048780487804,0.011523575078348803,0.8156638013371539,0.6702290076335877,0,S,N,A,0.42103107994388217
480,   481 Emita (1902 HP),0.3418490113061312,0.3999189547238923,0.10526315789473682,0.2743353896026221,0.18558929835586868,0.9720638397618703,0.35493851048441977,0.3315007696569928,0.2740570768537372,0.5340108358648336,0,0.2828307100804998,0.5944798301486202,0.016260162601626018,0.01000035107828753,0.0,0.0,Ch,C,N,A,0.3527130301929857
481,   482 Petrina (1902 HT),0.41088264606681635,0.2447049933091729,0.10526315789473682,0.40867287038986366,0.49914760255097756,0.24178518599530946,0.47521386173475544,0.36002394111292074,0.3390184222552339,0.5336820018164167,0,0.18815331010452963,0.5987261146496816,0.23373983739837403,0.007755951620829419,0.8319006685768864,0.6946564885496184,0,S,N,A,0.4791617462246358
482,   483 Seppina (1902 HU),0.5236400604989482,0.1249056527639906,0.10526315789473682,0.5330899068520883,0.4839383523689894,0.44903826561564947,0.6383904271623412,0.4329211933522429,0.4512398228156216,0.5298612633490964,0,0.17601826264568066,0.5445859872611466,0.17073170731707316,0.008556800774517426,0.8242597898758358,0.6259541984732824,0,S,N,A,0.6301101266382628
483,   484 Pittsburghia (1902 HX),0.3221978118511312,0.14352488594749618,0.10526315789473682,0.3518346382978002,0.3540332827517577,0.5316187916974483,0.41608924406570913,0.24796951437293874,0.2561076111524322,0.5311922583069744,0,0.16712723777484081,0.7070063694267517,0.209349593495935,0.0067602874291133284,0.8118433619866285,0.0,S,0,N,A,0.40574699606073805
484,   485 Genua (1902 HZ),0.3440706215708066,0.49051239663614443,0.10526315789473682,0.39110069600452585,0.5382161874264673,0.756926018165417,0.32795750845570887,0.3568092598997171,0.27610165640088663,0.5302840499827753,0,0.16977051543914454,0.5414012738853505,0.1943089430894309,0.012722964054774999,0.8099331423113658,0.6519083969465649,S,0,N,A,0.34228194381053273
485,   486 Cremona (1902 JB),0.2384037733245881,0.4119320588819647,0.10526315789473682,0.3105693315574494,0.2620763939928376,0.3454891920153901,0.2529302729161018,0.2269194736529181,0.18237889990926026,0.5322570542732767,0,0.21230325603748648,0.8386411889596604,0.1361788617886179,0.053467920996796425,0.0,0.0,0,0,N,A,0.25136721846822796
486,   487 Venetia (1902 JL),0.3231151839326292,0.2201254384441456,0.10526315789473682,0.2859892934346813,0.31936043876654724,0.7792532250422322,0.3931654089412917,0.26773516862563196,0.2569400848885963,0.5316307037048636,0,0.19091673675357443,0.5244161358811041,0.31707317073170727,0.009081961804909755,0.8137535816618912,0.6473282442748091,0,S,N,A,0.3966788407804631
487,   488 Kreusa (1902 JG),0.4556073356184101,0.40266328525511486,0.10526315789473682,0.32299643314166165,0.23423364705019725,0.1979795482485115,0.46246916726025433,0.45018253743511055,0.3826436057223009,0.5380821145595189,0,0.1421362489486964,0.48938428874734613,0.031504065040650404,0.02563866991806169,0.6599808978032473,0.5618320610687022,0,C,N,A,0.46779496100602974
488,   489 Comacina (1902 JM),0.4517955447931757,0.11530067027618193,0.10526315789473682,0.3655343826560404,0.46389523903539387,0.02935344519754954,0.5647149376941496,0.3625242012836011,0.37887942435721134,0.5308321067301368,0,0.18863390604349392,0.5435244161358812,0.027134146341463418,0.0053809901062232,0.6657115568290355,0.5633587786259542,0,C,N,A,0.5598875837578329
489,   490 Veritas (1902 JP),0.45684563918268317,0.23542208138518422,0.10526315789473682,0.2578899247994916,0.49615715923323606,0.538654835579665,0.5256392695083277,0.402459057479316,0.3838682744264707,0.5307381541448749,0,0.21482638471704915,0.5435244161358812,0.04369918699186992,0.004447180117434231,0.7163323782234957,0.5954198473282443,Ch,C,N,A,0.5189876159807734
490,   491 Carina (1902 JQ),0.4615340921372036,0.21863413871511372,0.10526315789473682,0.5362120703952276,0.48803884700873157,0.6472898393220177,0.536708171418385,0.4021032811637032,0.3885132258700864,0.5292035952522627,0,0.19800552685329809,0.6157112526539279,0.02134146341463415,0.01063517052938168,0.0,0.0,C,0,N,A,0.5426207811189815
491,   492 Gismonda (1902 JR),0.4415975101006528,0.45344279160095763,0.10526315789473682,0.03547691460204537,0.1284570799744795,0.8245431194143734,0.43063544794590086,0.45026385172849936,0.36885073570791793,0.5288904199680561,0,0.23356962633665745,0.7218683651804673,0.05386178861788619,0.0032118094717152467,0.0,0.0,0,0,N,A,0.4218945705097213
492,   493 Griseldis (1902 JS),0.4424460819417328,0.44722018422875404,0.10526315789473682,0.4290667755891003,0.9944334911470518,0.1295786543060501,0.4336924382734734,0.44936650126965766,0.36968287962358903,0.528029187936488,0,0.12423405022227563,0.8067940552016988,0.06605691056910569,0.042150829297803505,0.0,0.0,0,0,N,A,0.43702220314051826
493,   494 Virtus (1902 JV),0.40740052140529903,0.16015193154119245,0.10526315789473682,0.19420686047404445,0.10618669088870059,0.6048488658246646,0.5011622441991055,0.33327476880238,0.33567197172363566,0.5302683912185651,0,0.2493091433377388,0.6114649681528664,0.049796747967479675,0.0024253529857443546,0.6953199617956065,0.5694656488549618,Ch,C,N,A,0.491500334414552
494,   495 Eulalia (1902 KG),0.27463874059234616,0.3251732109312777,0.10526315789473682,0.054635137529445994,0.5187095239130599,0.5764141254284246,0.31254263543833416,0.24467283726366149,0.21369365588360478,0.5300178509911998,0,0.19151748167727983,0.8046709129511678,0.046747967479674794,0.022469712901061326,0.6590257879656161,0.24427480916030533,0,0,N,A,0.3084433431346032
495,   496 Gryphia (1902 KH),0.19739097316774498,0.1986033904375357,0.10526315789473682,0.09857362380536859,0.577615664773154,0.7197627366663777,0.2688216389375284,0.14091961501531008,0.14801283239789068,0.5299865334627791,0,0.19704433497536947,0.8927813163481955,0.1798780487804878,0.9160427716501661,0.8223495702005731,0.7740458015267175,S,S,N,A,0.2694358337753583
496,   497 Iva (1902 KJ),0.3714241619510877,0.7691178697148556,0.29824561403508765,0.12843942686997262,0.017405458931100102,0.008727824746382269,0.2601358160648784,0.45940603985527406,0.30152828071909415,0.528264069399643,0,0.1809443710200649,0.7239915074309979,0.1046747967479675,0.0016114818945980056,0.664756446991404,0.3740458015267175,0,M,N,A,0.25410060236740833
497,   498 Tokio (1902 KU),0.31825819404712297,0.5680920927291462,0.10526315789473682,0.2642352313191387,0.2703973899422217,0.6717501682114257,0.28031018081455605,0.34825897664214445,0.2525386939834732,0.521969246187091,0,0.3247627057551364,0.6104033970276008,0.054268292682926836,0.03350666160341755,0.7449856733524356,0.5725190839694656,0,M,N,A,0.27738476086576513
498,   499 Venusia (1902 KX),0.6792148076030847,0.550591665648208,0.10526315789473682,0.049247144187080795,0.713024153323752,0.4854210930419792,0.6063110946495751,0.7368507217767074,0.6177555647368876,0.5290626663743697,0,0.17902198726420762,0.6571125265392783,0.03658536585365854,0.009201900702552375,0.6332378223495702,0.4442748091603054,0,P,N,A,0.603796229464645
499,   500 Selinur (1903 LA),0.30827843601111343,0.3656870399967595,0.10526315789473682,0.27239942766941383,0.8065054696842515,0.20625678308272324,0.3333650125729973,0.28844559484159715,0.24354249047026683,0.5286555385049012,0,0.14453922864351795,0.6475583864118898,0.18902439024390244,0.004516659007425778,0.0,0.0,0,0,N,A,0.333406343917762
500,   501 Urhixidur (1903 LB),0.45436515826699003,0.3574154671007405,0.10526315789473682,0.5935079217435838,0.994169722640772,0.9898370149428408,0.47800785801274287,0.43567381118917486,0.3814160078251737,0.5286868560333219,0,0.22996515679442509,0.6475583864118898,0.03658536585365854,0.008940005552485596,0.0,0.0,0,0,N,A,0.4700454520974849
501,   502 Sigune (1903 LC),0.24620362828442066,0.4581692116763992,0.10526315789473682,0.7154150949041846,0.36990883815558573,0.052092813815106914,0.2474628867312213,0.2452080891601398,0.1890451683378367,0.5285772446838496,0,0.11642436621410548,0.8036093418259024,0.16463414634146345,0.007010445701339364,0.830945558739255,0.7557251908396946,0,S,N,A,0.24860946427781655
502,   503 Evelyn (1903 LF),0.3372198724518262,0.4487967167324615,0.10526315789473682,0.1339680920566784,0.19159448266929696,0.11524455764204604,0.3349675182363017,0.3390005296742576,0.26980680039920685,0.5258995960038834,0,0.21230325603748648,0.6475583864118898,0.04319105691056911,0.030876572919397244,0.6924546322827125,0.4809160305343511,Ch,XC,N,A,0.3350069605763905
503,   504 Cora (1902 LK),0.33708922996659435,0.5488489868410505,0.10526315789473682,0.3629878976186695,0.2906125302600915,0.6896167306333494,0.30301263528652045,0.36402936258353874,0.2696870461419269,0.5232689236165482,0,0.19536224918899436,0.7218683651804673,0.22662601626016257,0.004154186524621545,0.0,0.0,X,0,N,A,0.3065057545478424
504,   505 Cava (1902 LL),0.3265607448630526,0.6280984021347614,0.05263157894736841,0.2742031753629588,0.25273918728856015,0.9369617342624291,0.2688053641624762,0.3722207536275115,0.26007156649802365,0.5214838244965707,0,0.14465937762825903,0.5743099787685775,0.024390243902439025,0.004660414343314575,0.6523400191021967,0.35877862595419846,0,FC,N,A,0.2685422564302217
505,   506 Marion (1903 LN),0.4217633141883649,0.3744720399997303,0.10526315789473682,0.48221948892589467,0.8708008610405404,0.4051571390024031,0.4402323279684023,0.4071621580071864,0.3495220847944326,0.5061382355704488,0,0.13612879971164243,0.599787685774947,0.029878048780487807,0.009258443325726751,0.6857688634192932,0.5068702290076336,0,XC,N,A,0.4439331363451604
506,   507 Laodica (1903 LO),0.4521627292731624,0.2526116441754594,0.10526315789473682,0.26425908463485664,0.8165309510145838,0.27871806630566376,0.51449698288909,0.40288277449950743,0.3792416517621632,0.507578841877799,0,0.16172053346149226,0.6369426751592357,0.18495934959349594,0.0016851586460070438,0.0,0.0,X,0,N,A,0.515840538866252
507,   508 Princetonia (1903 LQ),0.45452537903105933,0.014389324890757567,0.10526315789473682,0.3756875379256977,0.12289812634236981,0.5572688733852366,0.6049617014049283,0.3355940574938656,0.38157429737695736,0.496805612101093,0,0.14117505707076775,0.5520169851380043,0.049796747967479675,0.042887596811893886,0.6991404011461319,0.4961832061068702,0,C,N,A,0.5952967143130934
508,   509 Iolanda (1903 LR),0.4281025650616674,0.2398591274849452,0.10526315789473682,0.43588217602488033,0.6052983877002592,0.4374354461646815,0.4945516371772554,0.3755695342025173,0.3556743331672884,0.5253985155491528,0,0.17758019944731468,0.5626326963906583,0.24085365853658536,0.008196127375177832,0.7898758357211081,0.6259541984732824,S,S,N,A,0.49053154012117156
509,   510 Mabella (1903 LT),0.30738894629365593,0.48484425179023316,0.10526315789473682,0.26531989559234315,0.564032216967139,0.2521009459047111,0.29614281491850475,0.3162798662160274,0.24274377264238914,0.5248504588017914,0,0.19368016340261926,0.6932059447983017,0.046747967479674794,0.014273602660011727,0.7020057306590258,0.4580152671755725,0,PD,N,A,0.2933217278596657
510,   511 Davida (1903 LU),0.4549722275225484,0.4792736413033159,0.38596491228070173,0.45127180076795304,0.2992990578372898,0.9380959158472464,0.4335302610698574,0.47192372852784514,0.38201583905848535,0.5264789702796655,0,0.2235972606031479,0.32059447983014866,0.06097560975609756,0.0020481451526583147,0.684813753581662,0.5541984732824428,C,C,N,A,0.43437155788440607
511,   512 Taurinensis (1903 LV),0.19484307763959924,0.6505767652831621,0.10526315789473682,0.24246986101880436,0.2977383142533079,0.6926890670602994,0.15054787370495618,0.229861795884114,0.14591644161503695,0.4929848736337728,0,0.191757779646762,0.794055201698514,0.16382113821138214,0.002438203581920349,0.8758357211079275,0.8015267175572519,S,S,N,A,0.150961016860932
512,   513 Centesima (1903 LY),0.4147210647802919,0.209991619577974,0.10526315789473682,0.2710800237727993,0.5131940061835907,0.6280073252289197,0.49136350437903964,0.3541294038653447,0.3427157366368725,0.5252732454354703,0,0.21146221314429894,0.6953290870488323,0.07418699186991871,0.0021340728057551352,0.7707736389684815,0.648854961832061,K,S,N,A,0.49053154012117156
513,   514 Armida (1903 MB),0.4246451559192063,0.09424776677291442,0.10526315789473682,0.10116524846251058,0.7472950503644847,0.29797118058292466,0.5429272498325619,0.3311341903206781,0.3523159432523034,0.5252419279070496,0,0.23633305298570226,0.6199575371549894,0.014227642276422764,0.016373390075169306,0.6446991404011462,0.3893129770992366,0,XC,N,A,0.537211178201286
514,   515 Athalia (1903 ME),0.4429734826541085,0.44635684912148155,0.10526315789473682,0.04767516309077874,0.33686575126900387,0.8348016311866715,0.4344994943822367,0.4496728131820373,0.3702002841647286,0.5247095299238984,0,0.18779286315030638,0.8524416135881107,0.023373983739837397,0.006765427667583725,0.8357211079274117,0.6335877862595419,Cb,I,N,A,0.4322504399439303
515,   516 Amherstia (1903 MG),0.326191471811479,0.6959268348677119,0.10526315789473682,0.3647072669735691,0.9149817814938187,0.7173214649564973,0.24723342333091944,0.3886137977020955,0.2597355929425281,0.5222354451786665,0,0.14622131442989306,0.5382165605095541,0.18902439024390244,0.0040652603990836604,0.7029608404966572,0.40458015267175573,X,M,N,A,0.2537362514701153
516,   517 Edith (1903 MH),0.45481067577724965,0.4547050757158381,0.10526315789473682,0.0821088389198857,0.7619826626363609,0.39489536791404506,0.4424664568303819,0.4645697169300303,0.38185619221787825,0.5247095299238984,0,0.21674876847290642,0.6528662420382166,0.010162601626016262,0.005599193229291594,0.6790830945558739,0.49923664122137407,0,X,N,A,0.43992858602065943
517,   518 Halawe (1903 MO),0.2862279926782064,0.5838922145618467,0.10526315789473682,0.18386728612678213,0.5674894091271974,0.32564601626929607,0.24743409645129266,0.3168975099395505,0.2238934553257355,0.5243024020544299,0,0.23080619968761265,0.8280254777070065,0.23373983739837403,0.009912967024290764,0.0,0.0,0,0,N,A,0.24118856016408133
518,   519 Sylvania (1903 MP),0.3554383168631559,0.466304426082655,0.10526315789473682,0.3082447354926744,0.12429920030228388,0.8407357787786232,0.3462497539742871,0.36270257283995,0.286611949013158,0.5243493783470609,0,0.2036525291361288,0.6305732484076435,0.23373983739837403,0.013041658839939674,0.7956064947468959,0.5450381679389313,S,S,N,A,0.3450318754383268
519,   520 Franziska (1903 MV),0.412292464409324,0.2779044429359805,0.10526315789473682,0.3066877037034254,0.09527092010636803,0.058812283465521954,0.46499764972408913,0.3706250184044359,0.34037538550319557,0.5226582318123454,0,0.12507509311546317,0.7866242038216561,0.13313008130081302,0.011795151010868163,0.7048710601719198,0.0,0,CGU,N,A,0.46274339076197485
520,   521 Brixia (1904 NB),0.34186308110790764,0.7207737670703535,0.0,0.2961958539988821,0.24934534770356764,0.8784932141937343,0.2521960330827488,0.412751682826493,0.2740700156692317,0.5230183833891829,0,0.17553766670671633,0.5424628450106158,0.05792682926829268,0.022051640172135623,0.6800382043935054,0.5206106870229008,Ch,C,N,A,0.25408405463879474
521,   522 Helga (1904 NC),0.57707196447702,0.21522627436547448,0.10526315789473682,0.1168295849756238,0.3242885392099905,0.6894815097965805,0.6575772690996894,0.5134264157627775,0.5069473768731945,0.5365788731953274,0,0.25579718851375705,0.6157112526539279,0.023170731707317073,0.004617664693369098,0.6341929321872016,0.3709923664122137,0,X,N,E,0.6507105444232801
522,   523 Ada (1904 ND),0.4019974906725386,0.45334222188674,0.10526315789473682,0.11372025437115951,0.7252025273306839,0.5274675114240845,0.393813756711258,0.40846735316487826,0.3304939377646843,0.5300178509911998,0,0.16568544995794784,0.7112526539278133,0.2390243902439024,0.006246263582073528,0.0,0.0,X,0,N,A,0.39271340326904897
523,   524 Fidelio (1904 NN),0.3137038007315255,0.3252210765456914,0.10526315789473682,0.2273926428468091,0.9090686046977821,0.22122006648090076,0.3510831943213907,0.28415255517592775,0.24842522639818457,0.5204816635871097,0,0.19752493091433376,0.7038216560509556,0.032520325203252036,0.009817015906176669,0.6895893027698186,0.48244274809160304,0,XC,N,E,0.35285443805568406
524,   525 Adelaide (1908 EKa),0.20968357965858214,0.259516834480478,0.10526315789473682,0.16256004577308372,0.56594319272662,0.7347596047709534,0.2656575524273666,0.16543190931526586,0.15819102430344373,0.4956781810779493,0,0.1512675717890184,0.9904458598726115,0.20833333333333334,0.014759355195464337,0.9073543457497613,0.8549618320610688,0,SU,N,E,0.2681782064007216
525,   526 Jena (1904 NQ),0.44351918282561437,0.33908343535355984,0.10526315789473682,0.05159592655579619,0.38326332313390055,0.9936973712645615,0.47414461124770674,0.4193074591625824,0.37073581402512384,0.5343553286774608,0,0.22431815451159437,0.7399150743099789,0.061991869918699184,0.005769934817149981,0.6141356255969437,0.5603053435114504,0,B,N,E,0.47208533573385725
526,   527 Euryanthe (1904 NR),0.3381227279611611,0.38120147677910626,0.10526315789473682,0.26897938955262946,0.3352261178009317,0.5664996609243789,0.35734665645490343,0.32292475446613483,0.27063470265156553,0.5199492656039585,0,0.19572269614321758,0.764331210191083,0.023373983739837397,0.019979267362153497,0.0,0.0,Cb,0,N,E,0.3483444298389846
527,   528 Rezia (1904 NS),0.5159736859226388,0.0471661058234362,0.10526315789473682,0.35750342015490083,0.1376930360095663,0.9718087863802816,0.6609812026619837,0.40133424694472564,0.4433777680269288,0.521969246187091,0,0.14189595097921423,0.6305732484076435,0.03048780487804878,0.003939153215276564,0.0,0.0,0,0,N,E,0.6565684403525088
528,   529 Preziosa (1904 NT),0.4149270784427143,0.24253073607157505,0.10526315789473682,0.308625659152451,0.18130915602109585,0.9263554449208693,0.4801141484442362,0.3633917559679406,0.3429144272740368,0.5274498136607059,0,0.14754295326204495,0.7282377919320596,0.14959349593495935,0.020784571389182518,0.7602674307545367,0.7190839694656489,0,S,N,E,0.47764838122597014
529,   530 Turandot (1904 NV),0.460751146227613,0.5600823766991563,0.10526315789473682,0.23703674614627934,0.3592980960028163,0.5550933067768489,0.4087522719653292,0.5018601998092829,0.38773665152474773,0.5215621183176223,0,0.24366214105490808,0.6464968152866242,0.03170731707317073,0.014753358250582209,0.6341929321872016,0.46412213740458014,0,F,N,E,0.39947089389927376
530,   531 Zerlina (1904 NW),0.3540383690539875,0.5027634338945227,0.10526315789473682,0.9754188346882895,0.5501244362580556,0.1598084407396812,0.33308385007600666,0.3706045058866667,0.28531322795756087,0.519777019197645,0,0.1089751291601586,0.9341825902335459,0.08638211382113821,0.011965635586803029,0.0,0.0,B,0,N,E,0.35817678931341673
531,   532 Herculina (1904 NY),0.3503879236493028,0.446253461047648,0.5614035087719298,0.4622228600466246,0.29912162190906366,0.2111956011315122,0.34807411272703387,0.3522171668174846,0.28193249386411867,0.5198396542544862,0,0.3087828907845729,0.2770700636942675,0.27337398373983735,0.005710822074740404,0.8185291308500477,0.6549618320610686,S,S,N,E,0.36256344173499633
532,   533 Sara (1904 NZ),0.4052442638384339,0.11048085167469332,0.10526315789473682,0.17887195404674075,0.5017079204468122,0.08990671681832808,0.5161657353877044,0.31755242845190784,0.3336033927749799,0.5353261720585012,0,0.20485401898353958,0.6794055201698515,0.23983739837398374,0.00763755479472792,0.8319006685768864,0.5893129770992366,S,S,N,A,0.5088122672223495
533,   534 Nassovia (1904 OA),0.3799735563379011,0.14451356960073403,0.10526315789473682,0.08358284958495467,0.2617147512637707,0.9424354801482498,0.47737862416791355,0.3029674631796326,0.3095705111814317,0.52145250696815,0,0.21038087228162922,0.6974522292993631,0.20020325203252035,0.005691117827270545,0.7965616045845273,0.5954198473282443,Sq,S,N,A,0.4754580636931101
534,   535 Montague (1904 OC),0.29611124804413164,0.05454387381230102,0.10526315789473682,0.18529418920820157,0.23586276191344496,0.18109354606670938,0.4149779158952095,0.20213813244450438,0.23266130656919598,0.5211706492123641,0,0.2418599062837919,0.6581740976645437,0.0386178861788618,0.006433196921113669,0.7182425978987584,0.6396946564885496,0,C,N,A,0.4150979670664097
535,   536 Merapi (1904 OF),0.5443596854763668,0.21605352103660042,0.10526315789473682,0.5524978088956847,0.1646765256736634,0.8215391732310658,0.6233768167658753,0.4818906504139945,0.4726535432088215,0.5194325263850177,0,0.14117505707076775,0.5307855626326964,0.032520325203252036,0.005175380567407279,0.6628462273161415,0.44885496183206103,0,X,N,A,0.633004474806685
536,   537 Pauly (1904 OG),0.43124730210897855,0.5840126910397683,0.10526315789473682,0.27514901017372845,0.33430114466028343,0.5203659911696509,0.37407016604578336,0.47645016460861156,0.358735185411154,0.5319751965174908,0,0.19464135528054788,0.583864118895966,0.31097560975609756,0.011504727537290675,0.0,0.0,0,DU:,N,A,0.3633998541994675
537,   538 Friederike (1904 OK),0.4534361272377591,0.4315270128144431,0.10526315789473682,0.17781033736112545,0.39271118227669455,0.6323329381317737,0.4497444902277647,0.45635464615917465,0.3804984716957463,0.518493000532398,0,0.20329208218190556,0.6687898089171975,0.049796747967479675,0.03768567547985112,0.0,0.0,0,0,N,A,0.4444656723387267
538,   539 Pamina (1904 OL),0.3412933470354114,0.5439489418635444,0.10526315789473682,0.18590837599582619,0.7632402611008526,0.2701977338702232,0.3083177087251598,0.3673630901446319,0.2735461766175446,0.5182894365976637,0,0.16784813168328727,0.7218683651804673,0.03658536585365854,0.009564287514715431,0.0,0.0,Ch,0,N,A,0.30617479997556957
539,   540 Rosamunde (1904 ON),0.2027828682285892,0.22460971467118407,0.10526315789473682,0.15059904889564768,0.5625171134264918,0.9392768399047026,0.26769923944014357,0.1514615539663289,0.1524642756606204,0.5198083367260656,0,0.2378949897873363,0.8025477707006371,0.3201219512195122,0.005664559928506823,0.8882521489971348,0.7633587786259541,0,S,N,A,0.263183801037332
540,   541 Deborah (1904 OO),0.3619124137552385,0.12202681337223031,0.10526315789473682,0.16277471545184266,0.7447148633898326,0.9966464727536435,0.46552194882328884,0.280001218703691,0.29263379834754605,0.5198553130186966,0,0.2219151748167728,0.7324840764331211,0.039634146341463415,0.022813252172166263,0.0,0.0,B,0,N,A,0.4542288322207745
541,   542 Susanna (1904 OQ),0.38611213666669875,0.3581578219902884,0.10526315789473682,0.339051633047832,0.4255481125801465,0.6023044651124375,0.4113580369699121,0.36615333821665225,0.31537261793313887,0.5165356550061069,0,0.2019704433497537,0.653927813163482,0.20426829268292684,0.006279675132131114,0.7593123209169055,0.5801526717557252,0,S,N,A,0.407597332987536
542,   543 Charlotte (1904 OT),0.4262291368742271,0.39184947448701263,0.10526315789473682,0.23469736085154141,0.8207982587449433,0.30305883321607435,0.4383354345911788,0.41665819052599795,0.35385367527822653,0.5176317685008299,0,0.15451159437702752,0.6687898089171975,0.13008130081300814,0.006835677593345832,0.0,0.0,Xe,0,N,D,0.4394201194505312
543,   544 Jetta (1904 OU),0.3021148877219968,0.388208585271046,0.10526315789473682,0.23158310769507826,0.8300853820276909,0.9548390614183757,0.32057111521999476,0.2875238403336918,0.2380184197288148,0.5176474272650402,0,0.18563018142496696,0.7218683651804673,0.25,0.004288689431263626,0.0,0.0,0,0,N,D,0.3099898035904961
544,   545 Messalina (1904 OY),0.46513275269559323,0.4315098339955187,0.10526315789473682,0.31374521282565804,0.9283688012954705,0.9197957577774879,0.4607495829566252,0.46859798115952855,0.3920871983451308,0.5168644890545239,0,0.1870719692418599,0.5987261146496816,0.025406504065040646,0.0038217844368691424,0.6552053486150907,0.5236641221374045,Cb,CD,N,D,0.45170154275978214
545,   546 Herodias (1904 PA),0.303658536720276,0.2912165473823729,0.10526315789473682,0.41978140394526364,0.060456132638922744,0.3011659474876339,0.351489893439256,0.265844221876756,0.2393996091360418,0.5171306880460994,0,0.14598101646041092,0.6900212314225054,0.0386178861788618,0.0068802263267559475,0.7316141356255969,0.5725190839694656,0,TDG,N,D,0.36353524470630644
546,   547 Praxedis (1904 PB),0.3509716006365204,0.5999503080058902,0.10526315789473682,0.4779754207555552,0.5372260828509525,0.5454478846311277,0.29878304216377566,0.3922306144756958,0.28247248661731583,0.5187122232313426,0,0.20245103928871802,0.6709129511677283,0.08638211382113821,0.005453810151220505,0.7268385864374403,0.3877862595419847,Xk,XD:,N,D,0.29531949000502156
547,   548 Kressida (1904 PC),0.21952983145383242,0.47294559473213194,0.10526315789473682,0.10093269283300801,0.3015969921730007,0.890127320183936,0.2187524966521349,0.2201443739924567,0.1664195046252802,0.5171306880460994,0,0.16075934158356361,0.8556263269639066,0.27032520325203246,0.00788291551104825,0.842406876790831,0.7465648854961832,0,S,N,D,0.2180163244847113
